,1078E,1086,1093,1095E,1097,1104,1104O,9048
1,0.0012163253382430016,0.001590062505280709,0.0012244660099642456,0.0012011845747583808,0.0013984316831398339,0.0008123134316857159,0.0010320876148776257,0.0017328900680113938
2,0.0012163253382430016,0.001590062505280709,0.0012244660099642456,0.0012011845747583808,0.0013984316831398339,0.0008123134316857159,0.0010320876148776257,0.0017328900680113938
3,0.0012163253382430016,0.001590062505280709,0.0012244660099642456,0.0012011845747583808,0.0013984316831398339,0.0008123134316857159,0.0010320876148776257,0.0017328900680113938
4,0.0005841207143247698,0.0006358064698074969,0.0005361961639026931,0.0005068850706129258,0.0006377316599770928,0.00037205992637808367,0.000471761706126825,0.0007537931965384163
5,0.0005841207143247698,0.0006358064698074969,0.0005361961639026931,0.0005068850706129258,0.0006377316599770928,0.00037205992637808367,0.000471761706126825,0.0007537931965384163
6,0.0005841207143247698,0.0006358064698074969,0.0005361961639026931,0.0005068850706129258,0.0006377316599770928,0.00037205992637808367,0.000471761706126825,0.0007537931965384163
7,0.04191715916260911,0.04063261661454268,0.03837187667890654,0.03393136867978468,0.03914980901477485,0.026297704634696592,0.03288309233855352,0.060791351856042966
8,0.04191715916260911,0.04063261661454268,0.03837187667890654,0.03393136867978468,0.03914980901477485,0.026297704634696592,0.03288309233855352,0.060791351856042966
9,0.04191715916260911,0.04063261661454268,0.03837187667890654,0.03393136867978468,0.03914980901477485,0.026297704634696592,0.03288309233855352,0.060791351856042966
10,0.000306428892951797,0.0003678309393524442,0.0002707422465047973,0.0002709885248985477,0.00031163329157203915,0.0002163445677918908,0.0002597019747190021,0.00037676506779443835
11,0.000306428892951797,0.0003678309393524442,0.0002707422465047973,0.0002709885248985477,0.00031163329157203915,0.0002163445677918908,0.0002597019747190021,0.00037676506779443835
12,0.000306428892951797,0.0003678309393524442,0.0002707422465047973,0.0002709885248985477,0.00031163329157203915,0.0002163445677918908,0.0002597019747190021,0.00037676506779443835
