,Corr,dist
0,1.0,0.0
1,0.718808644257194,28.775589845462104
2,0.843298351737789,13.960447666003471
3,0.8111730618583658,24.733341970157863
4,0.6808329691566564,34.437114210016496
5,0.7768395602835126,42.960569993654595
6,0.7980751655729955,47.764301152111074
7,0.6701004749106394,24.453170586365896
8,0.718808644257194,28.775589845462104
9,0.9999999999999973,0.0
10,0.7190513422427613,20.854547510473946
11,0.8244981767341044,7.782090587137022
12,0.8470911276790297,5.693748768807972
13,0.7494449405413438,26.824438029834894
14,0.8159695202479064,28.004617944824613
15,0.48104567173820645,40.553188090064985
16,0.843298351737789,13.960447666003471
17,0.7190513422427613,20.854547510473946
18,0.999999999999996,0.0
19,0.833334990264232,14.160944320035592
20,0.6341640951917761,25.780637868215205
21,0.801340175489464,29.084290450570155
22,0.8117428031317694,34.14646616952509
23,0.5741949529760882,20.269376614547777
24,0.8111730618583658,24.733341970157863
25,0.8244981767341044,7.782090587137022
26,0.833334990264232,14.160944320035592
27,1.0,0.0
28,0.7441090602896642,11.80228279161453
29,0.8659739414496942,22.537376814758186
30,0.8882905961126067,25.39674092959401
31,0.5505384663020455,33.10876191708735
32,0.6808329691566564,34.437114210016496
33,0.8470911276790297,5.693748768807972
34,0.6341640951917761,25.780637868215205
35,0.7441090602896642,11.80228279161453
36,0.9999999999999973,0.0
37,0.6697621737753395,25.66253473145234
38,0.7967454749110782,25.523646231325642
39,0.4531301898492903,44.87120853951027
40,0.7768395602835126,42.960569993654595
41,0.7494449405413438,26.824438029834894
42,0.801340175489464,29.084290450570155
43,0.8659739414496942,22.537376814758186
44,0.6697621737753395,25.66253473145234
45,1.0,0.0
46,0.9041175456481638,6.503173367903943
47,0.5579425062380484,37.81369020029013
48,0.7980751655729955,47.764301152111074
49,0.8159695202479064,28.004617944824613
50,0.8117428031317694,34.14646616952509
51,0.8882905961126067,25.39674092959401
52,0.7967454749110782,25.523646231325642
53,0.9041175456481638,6.503173367903943
54,0.9999999999999961,0.0
55,0.5216688931494768,44.2198058118458
56,0.6701004749106394,24.453170586365896
57,0.48104567173820645,40.553188090064985
58,0.5741949529760882,20.269376614547777
59,0.5505384663020455,33.10876191708735
60,0.4531301898492903,44.87120853951027
61,0.5579425062380484,37.81369020029013
62,0.5216688931494768,44.2198058118458
63,0.999999999999999,0.0
