,Corr,dist
0,1.0,0.0
1,0.6728432130731391,28.775589845462104
2,0.8071741790590159,13.960447666003471
3,0.7791058186326658,24.733341970157863
4,0.6159337437771691,34.437114210016496
5,0.748853892489204,42.960569993654595
6,0.7684827459517601,47.764301152111074
7,0.6363450408644368,24.453170586365896
8,0.6728432130731391,28.775589845462104
9,0.9999999999999966,0.0
10,0.6572930772691526,20.854547510473946
11,0.772389872596382,7.782090587137022
12,0.7430013664174112,5.693748768807972
13,0.7078028281444794,26.824438029834894
14,0.7597041070551044,28.004617944824613
15,0.5596782546263185,40.553188090064985
16,0.8071741790590159,13.960447666003471
17,0.6572930772691526,20.854547510473946
18,0.999999999999999,0.0
19,0.7615303232816982,14.160944320035592
20,0.5923609623866063,25.780637868215205
21,0.7710258729155957,29.084290450570155
22,0.8189756086726149,34.14646616952509
23,0.6057699013256755,20.269376614547777
24,0.7791058186326658,24.733341970157863
25,0.772389872596382,7.782090587137022
26,0.7615303232816982,14.160944320035592
27,0.999999999999999,0.0
28,0.7122563529351691,11.80228279161453
29,0.7906522315694877,22.537376814758186
30,0.8208806160837139,25.39674092959401
31,0.5825201903681593,33.10876191708735
32,0.6159337437771691,34.437114210016496
33,0.7430013664174112,5.693748768807972
34,0.5923609623866063,25.780637868215205
35,0.7122563529351691,11.80228279161453
36,1.0,0.0
37,0.7181240493132119,25.66253473145234
38,0.7694612039648814,25.523646231325642
39,0.48284968699821484,44.87120853951027
40,0.748853892489204,42.960569993654595
41,0.7078028281444794,26.824438029834894
42,0.7710258729155957,29.084290450570155
43,0.7906522315694877,22.537376814758186
44,0.7181240493132119,25.66253473145234
45,0.999999999999996,0.0
46,0.9139834469051934,6.503173367903943
47,0.6350341339156006,37.81369020029013
48,0.7684827459517601,47.764301152111074
49,0.7597041070551044,28.004617944824613
50,0.8189756086726149,34.14646616952509
51,0.8208806160837139,25.39674092959401
52,0.7694612039648814,25.523646231325642
53,0.9139834469051934,6.503173367903943
54,0.9999999999999998,0.0
55,0.6229972684012217,44.2198058118458
56,0.6363450408644368,24.453170586365896
57,0.5596782546263185,40.553188090064985
58,0.6057699013256755,20.269376614547777
59,0.5825201903681593,33.10876191708735
60,0.48284968699821484,44.87120853951027
61,0.6350341339156006,37.81369020029013
62,0.6229972684012217,44.2198058118458
63,1.0,0.0
